"","Temp","WS","WD","Humi","Solar","Cloud","LowCloud","Year","Month","Day","Time"
"73",5.9,1.3,20,47,1.79,0,0,2019,1,7,14
"74",6.3,2.4,20,44,1.43,5,0,2019,1,7,15
"75",5.1,3,20,47,1.06,6,0,2019,1,7,16
"76",3.8,2.7,50,51,0.45,6,0,2019,1,7,17
"77",2.6,2.2,50,56,0.09,8,0,2019,1,7,18
"78",-0.4,1.6,20,84,0.05,8,8,2019,1,8,8
"79",1,1.6,50,77,0.28,6,6,2019,1,8,9
"80",2.4,1.9,70,64,0.66,5,5,2019,1,8,10
"81",2.9,1.9,20,59,0.99,7,7,2019,1,8,11
"82",3.6,2.2,20,55,1.11,8,8,2019,1,8,12
"83",4.8,2,340,50,1.33,6,6,2019,1,8,13
"84",4.1,3.2,320,48,1.72,4,4,2019,1,8,14
"85",3.3,3.7,20,49,1.1,5,5,2019,1,8,15
"86",2.7,3.1,20,49,0.97,4,4,2019,1,8,16
"87",1.7,2.3,20,41,0.61,2,2,2019,1,8,17
"88",0.2,3,20,37,0.1,0,0,2019,1,8,18
"89",-4.8,3.1,50,39,0.06,8,0,2019,1,9,8
"90",-4,2.9,20,37,0.32,8,0,2019,1,9,9
"91",-2.9,1.9,20,33,0.81,5,0,2019,1,9,10
"92",-0.9,1.4,50,28,1.5,6,0,2019,1,9,11
"93",0.2,1,20,25,1.5,7,0,2019,1,9,12
"94",1.9,0.9,230,25,1.66,6,0,2019,1,9,13
"95",1.7,0.8,180,23,0.89,9,9,2019,1,9,14
"96",2.2,0.6,270,22,0.77,8,6,2019,1,9,15
"97",2.7,0.8,20,20,0.89,3,0,2019,1,9,16
"98",2.2,1.4,20,16,0.43,5,0,2019,1,9,17
"99",1.6,1.1,20,20,0.07,6,4,2019,1,9,18
"100",-0.2,0.4,0,43,0.06,8,8,2019,1,10,8
"101",0.8,0.4,0,44,0.32,9,3,2019,1,10,9
"102",1.6,1,50,41,0.75,9,3,2019,1,10,10
"103",3.4,0.6,50,38,1.42,4,4,2019,1,10,11
"104",4.6,1.9,50,40,1.9,3,3,2019,1,10,12
"105",5.7,2.1,340,46,2.1,6,6,2019,1,10,13
"106",6.1,2,50,46,1.97,4,4,2019,1,10,14
"107",4.7,2.5,20,55,0.57,10,6,2019,1,10,15
"108",4.4,0.9,360,59,0.42,9,9,2019,1,10,16
"109",3.9,1.3,360,65,0.24,10,4,2019,1,10,17
"110",3.7,1,290,68,0.07,10,7,2019,1,10,18
"111",0.2,0.7,20,71,0.06,10,10,2019,1,11,8
"112",1.4,4.3,50,66,0.22,9,9,2019,1,11,9
"113",3.1,3.2,50,60,0.85,3,0,2019,1,11,10
"114",4.7,2.6,50,54,1.29,3,0,2019,1,11,11
"115",5.7,2.4,70,50,1.69,5,0,2019,1,11,12
"116",7.4,2.4,50,46,1.96,0,0,2019,1,11,13
"117",7.9,1.6,20,43,1.83,0,0,2019,1,11,14
"118",8.5,0.4,0,40,1.49,0,0,2019,1,11,15
"119",9.3,0.7,50,39,0.96,8,8,2019,1,11,16
"120",7.8,1,20,43,0.48,7,7,2019,1,11,17
"121",7.5,0.9,20,43,0.07,10,7,2019,1,11,18
"122",2.2,0.9,50,99,0.05,10,8,2019,1,12,8
"123",2.5,2,50,99,0.22,10,6,2019,1,12,9
"124",3.9,0.8,20,97,0.71,3,3,2019,1,12,10
"125",5,0.3,0,92,1.22,2,2,2019,1,12,11
"126",6.9,1.6,20,76,1.69,2,0,2019,1,12,12
"127",7.9,0.8,20,66,2.02,2,2,2019,1,12,13
"128",9.4,0.8,290,59,1.96,0,0,2019,1,12,14
"129",9.2,2.5,320,44,1.59,0,0,2019,1,12,15
"130",8.8,2.3,20,49,1.13,0,0,2019,1,12,16
"131",7.8,2.5,20,55,0.52,0,0,2019,1,12,17
"132",6.3,2.2,20,62,0.11,0,0,2019,1,12,18
"133",0.3,0.6,20,93,0.05,0,0,2019,1,13,8
"134",1.1,0.4,0,85,0.33,0,0,2019,1,13,9
"135",2.5,0.7,250,77,0.9,0,0,2019,1,13,10
"136",3.9,1.1,290,64,1.46,0,0,2019,1,13,11
"137",5.8,1.3,290,54,1.89,0,0,2019,1,13,12
"138",6.7,1.2,250,45,2.03,0,0,2019,1,13,13
"139",8.3,1.5,360,38,1.94,0,0,2019,1,13,14
"140",8.1,1.4,270,39,1.59,0,0,2019,1,13,15
"141",7.6,1.4,360,40,1.16,0,0,2019,1,13,16
"142",6.7,1.7,340,47,0.58,0,0,2019,1,13,17
"143",5.1,1.5,360,44,0.12,0,0,2019,1,13,18
"144",-1.8,0.2,0,91,0.05,0,0,2019,1,14,8
"145",-0.8,0.1,0,87,0.36,0,0,2019,1,14,9
"146",0.9,0.3,0,80,0.94,0,0,2019,1,14,10
"147",3.7,0.9,50,64,1.52,0,0,2019,1,14,11
"148",4.8,0.8,360,57,1.83,0,0,2019,1,14,12
"149",6.6,2,250,52,1.94,0,0,2019,1,14,13
"150",7.9,0.7,110,45,1.98,0,0,2019,1,14,14
"151",8.1,1.7,270,43,1.31,8,8,2019,1,14,15
"152",8,2,250,44,0.99,8,0,2019,1,14,16
"153",7.4,1,290,47,0.54,4,0,2019,1,14,17
"154",5.4,1,360,58,0.1,2,0,2019,1,14,18
"155",0.3,0.7,250,91,0.05,1,1,2019,1,15,8
"156",1.1,0.1,0,88,0.24,5,5,2019,1,15,9
"157",3,0.4,0,81,0.77,1,1,2019,1,15,10
"158",4.6,0.8,290,72,1.26,1,1,2019,1,15,11
"159",6.1,1.6,360,58,1.54,8,8,2019,1,15,12
"160",6.5,2.2,360,49,1.69,5,5,2019,1,15,13
"161",6.8,3.2,290,47,1.3,6,6,2019,1,15,14
"162",6.5,3.1,290,48,1.28,7,7,2019,1,15,15
"163",4.9,2.6,270,66,0.48,10,9,2019,1,15,16
"164",2.6,3.2,20,78,0.11,10,9,2019,1,15,17
"165",2.3,1.6,20,71,0.09,10,9,2019,1,15,18
"166",-5.7,2.9,70,58,0.05,0,0,2019,1,16,8
"167",-4.5,1.9,70,54,0.43,0,0,2019,1,16,9
"168",-3.1,1.1,50,51,1.1,0,0,2019,1,16,10
"169",-1.4,2,360,45,1.65,0,0,2019,1,16,11
"170",-0.1,1.8,20,32,2.07,0,0,2019,1,16,12
"171",0.8,2.1,320,24,2.25,0,0,2019,1,16,13
"172",1.1,2.3,360,26,2.14,0,0,2019,1,16,14
"173",1.9,1.8,320,30,1.75,0,0,2019,1,16,15
"174",1.8,1.9,360,35,1.33,0,0,2019,1,16,16
"175",0.7,1.7,340,42,0.69,1,0,2019,1,16,17
"176",-0.7,0.9,20,51,0.13,3,0,2019,1,16,18
"177",-2.5,0,0,73,0.06,4,4,2019,1,17,8
"178",-1.6,0.7,250,70,0.29,4,4,2019,1,17,9
"179",0.1,0.8,200,61,1,1,1,2019,1,17,10
"180",2.3,0.9,250,55,1.57,3,3,2019,1,17,11
"181",3.7,1.5,270,49,1.85,6,6,2019,1,17,12
"182",5.6,3.5,270,41,2.04,7,7,2019,1,17,13
"183",5.5,2,340,39,2.1,5,5,2019,1,17,14
"184",5.9,1.5,320,38,1.71,4,4,2019,1,17,15
"185",5.4,2,270,43,1.32,3,3,2019,1,17,16
"186",4,2.4,320,51,0.44,5,5,2019,1,17,17
"187",3.1,2.3,20,64,0.09,8,8,2019,1,17,18
"188",-2.5,0.2,0,92,0.06,0,0,2019,1,18,8
"189",-1,0.5,20,86,0.46,0,0,2019,1,18,9
"190",0.6,0.8,250,77,1.11,0,0,2019,1,18,10
"191",2.7,0.9,230,65,1.52,0,0,2019,1,18,11
"192",5.4,1.5,20,55,1.93,0,0,2019,1,18,12
"193",7.9,1.3,320,49,2.1,0,0,2019,1,18,13
"194",7.8,0.8,340,50,2,0,0,2019,1,18,14
"195",8.5,1.8,250,46,1.61,0,0,2019,1,18,15
"196",8.2,1.2,270,45,1.21,4,0,2019,1,18,16
"197",7.6,1.1,270,48,0.5,3,0,2019,1,18,17
"198",5.6,0.7,340,56,0.13,3,0,2019,1,18,18
"199",-0.5,0,0,88,0.06,9,7,2019,1,19,8
"200",0.2,0.2,0,83,0.33,6,6,2019,1,19,9
"201",2.6,0.5,270,70,1.03,0,0,2019,1,19,10
"202",4.5,1.1,230,59,1.62,0,0,2019,1,19,11
"203",6.9,0.6,70,45,2.02,0,0,2019,1,19,12
"204",8,0.8,20,13,1.39,10,7,2019,1,19,13
"205",7.9,0.9,20,28,0.3,10,7,2019,1,19,14
"206",8,0.6,20,25,0.29,10,6,2019,1,19,15
"207",7.9,1.1,50,26,0.24,10,6,2019,1,19,16
"208",6.8,1.4,70,33,0.13,10,7,2019,1,19,17
"209",5.2,1.1,50,61,0.04,10,7,2019,1,19,18
"210",3.5,2.5,20,82,0.06,9,9,2019,1,20,8
"211",3,2.1,20,70,0.33,3,3,2019,1,20,9
"212",3.4,2.3,20,59,0.79,3,3,2019,1,20,10
"213",3.6,3.9,360,50,1.62,1,1,2019,1,20,11
"214",3.9,2.5,20,47,1.76,2,2,2019,1,20,12
"215",3.6,3.2,20,49,1.84,2,2,2019,1,20,13
"216",3.8,3.3,20,45,1.95,2,2,2019,1,20,14
"217",3.7,3.3,20,43,1.76,0,0,2019,1,20,15
"218",2.8,2.7,360,45,1.34,0,0,2019,1,20,16
"219",1.6,3.4,20,47,0.71,0,0,2019,1,20,17
"220",0.4,3.4,20,54,0.15,0,0,2019,1,20,18
"221",-1.3,0.6,20,65,0.07,7,7,2019,1,21,8
"222",-0.2,0.3,0,62,0.23,8,8,2019,1,21,9
"223",0.5,0.5,50,60,0.55,8,8,2019,1,21,10
"224",2.8,0.5,340,55,1.45,3,0,2019,1,21,11
"225",3.7,1.4,270,52,1.68,3,0,2019,1,21,12
"226",6.3,2.1,270,46,2.24,0,0,2019,1,21,13
"227",7.7,1.5,320,39,2.17,0,0,2019,1,21,14
"228",7.5,2.5,250,43,1.79,0,0,2019,1,21,15
"229",6.7,2.4,270,43,1.38,0,0,2019,1,21,16
"230",6.3,1.1,270,49,0.75,0,0,2019,1,21,17
"231",4.5,1.5,270,55,0.16,0,0,2019,1,21,18
"232",-1.9,0.8,250,90,0.06,0,0,2019,1,22,8
"233",-0.7,0.3,0,85,0.41,0,0,2019,1,22,9
"234",1.5,0.6,230,75,1.03,0,0,2019,1,22,10
"235",3.7,0.9,230,65,1.54,0,0,2019,1,22,11
"236",6,1,250,57,1.94,0,0,2019,1,22,12
"237",8.1,1.6,230,51,2.1,0,0,2019,1,22,13
"238",9.4,2.1,250,46,1.96,0,0,2019,1,22,14
"239",8.9,2.8,290,25,1.68,0,0,2019,1,22,15
"240",8.5,2.6,290,26,1.32,0,0,2019,1,22,16
"241",7.9,2,270,36,0.68,0,0,2019,1,22,17
"242",6.4,1.8,270,48,0.15,0,0,2019,1,22,18
"243",1,0.4,0,86,0.06,8,8,2019,1,23,8
"244",2.3,0.2,0,84,0.29,0,0,2019,1,23,9
"245",4.6,0.5,200,78,0.91,0,0,2019,1,23,10
"246",6.9,1.1,200,69,1.42,0,0,2019,1,23,11
"247",8.4,1.4,250,58,1.82,0,0,2019,1,23,12
"248",9.8,1.7,320,32,2.02,0,0,2019,1,23,13
"249",10,2.5,290,37,1.97,0,0,2019,1,23,14
"250",9.4,1.7,290,39,1.6,0,0,2019,1,23,15
"251",8.8,2.6,290,38,1.28,0,0,2019,1,23,16
"252",7.4,2,290,51,0.65,0,0,2019,1,23,17
"253",5.9,2.2,340,54,0.15,0,0,2019,1,23,18
"254",-1.5,0.2,0,57,0.06,0,0,2019,1,24,8
"255",0.1,1.1,20,45,0.46,0,0,2019,1,24,9
"256",2.1,1.5,20,34,1.19,0,0,2019,1,24,10
"257",4.2,2.3,70,23,1.77,0,0,2019,1,24,11
"258",5.2,2.1,20,22,2.16,0,0,2019,1,24,12
"259",6.6,1.4,360,19,2.32,0,0,2019,1,24,13
"260",8.3,1.6,20,11,2.23,0,0,2019,1,24,14
"261",9,1.3,270,9,1.83,0,0,2019,1,24,15
"262",9.3,1.3,20,9,1.44,0,0,2019,1,24,16
"263",7.8,1.5,320,10,0.81,0,0,2019,1,24,17
"264",5.9,1.6,340,15,0.2,0,0,2019,1,24,18
"265",-1.6,0.1,0,68,0.06,8,8,2019,1,25,8
"266",0,0.3,0,64,0.37,5,3,2019,1,25,9
"267",1.4,0.6,270,56,0.93,5,1,2019,1,25,10
"268",3.5,1.3,250,49,1.38,7,2,2019,1,25,11
"269",5,1.8,270,51,1.35,7,3,2019,1,25,12
"270",4.7,2.6,320,50,1.12,8,8,2019,1,25,13
"271",4.8,2.2,340,51,1.1,8,8,2019,1,25,14
"272",4.8,2.8,290,50,1.15,5,5,2019,1,25,15
"273",3.8,3.2,290,46,1.12,4,4,2019,1,25,16
"274",2.3,2.8,340,51,0.6,6,6,2019,1,25,17
"275",0.8,3.7,320,49,0.16,5,5,2019,1,25,18
"276",-2.6,0.3,0,57,0.06,2,2,2019,1,26,8
"277",-1.2,3.2,20,57,0.38,8,8,2019,1,26,9
"278",-0.5,4.3,20,49,0.96,2,2,2019,1,26,10
"279",-0.4,3.6,20,44,1.77,0,0,2019,1,26,11
"280",0.8,2.5,20,35,2.2,0,0,2019,1,26,12
"281",2.4,1.9,340,27,2.4,0,0,2019,1,26,13
"282",3.3,2,360,27,2.33,0,0,2019,1,26,14
"283",2.8,2.7,340,24,1.92,0,0,2019,1,26,15
"284",3.6,1.5,320,26,1.51,0,0,2019,1,26,16
"285",2.4,1.6,360,28,0.86,0,0,2019,1,26,17
"286",0.8,1.2,360,38,0.22,0,0,2019,1,26,18
"287",-5,0.9,20,82,0.06,0,0,2019,1,27,8
"288",-4.1,1.9,250,77,0.51,0,0,2019,1,27,9
"289",-1.4,0.4,0,63,1.23,0,0,2019,1,27,10
"290",1.6,0.9,360,49,1.81,0,0,2019,1,27,11
"291",3.9,1.1,250,38,2.18,0,0,2019,1,27,12
"292",4.5,1.2,180,37,2.37,0,0,2019,1,27,13
"293",6.6,1.5,250,34,2.29,0,0,2019,1,27,14
"294",7.4,1.7,270,34,1.88,0,0,2019,1,27,15
"295",7.1,1.1,290,39,1.47,0,0,2019,1,27,16
"296",6.7,1,290,39,0.83,0,0,2019,1,27,17
"297",4.8,1.7,270,46,0.23,0,0,2019,1,27,18
"298",2.9,1.5,230,84,0.06,10,4,2019,1,28,8
"299",3.5,0.4,0,85,0.26,3,3,2019,1,28,9
"300",5,0.5,270,76,0.57,7,7,2019,1,28,10
"301",6.7,1.8,290,55,1.13,6,6,2019,1,28,11
"302",7.9,1.3,320,43,1.72,4,4,2019,1,28,12
"303",8.3,2.6,340,33,2,2,2,2019,1,28,13
"304",7.5,3.1,290,31,1.93,0,0,2019,1,28,14
"305",7.2,2.3,20,23,1.61,2,0,2019,1,28,15
"306",5.8,2.6,340,23,1.49,2,0,2019,1,28,16
"307",4.9,1.9,320,34,0.78,0,0,2019,1,28,17
"308",3.3,2,340,45,0.19,2,0,2019,1,28,18
"309",-2.9,3.3,50,58,0.07,0,0,2019,1,29,8
"310",-0.5,3.4,50,45,0.52,0,0,2019,1,29,9
"311",1,3.1,20,40,1.25,0,0,2019,1,29,10
"312",3.2,1.5,200,33,1.83,0,0,2019,1,29,11
"313",3.8,1.1,230,32,2.22,0,0,2019,1,29,12
"314",5.9,1,270,28,2.39,0,0,2019,1,29,13
"315",8.1,1.5,270,23,2.32,0,0,2019,1,29,14
"316",7.7,1.3,230,18,1.92,0,0,2019,1,29,15
"317",8.6,1.3,250,15,1.5,0,0,2019,1,29,16
"318",8.7,1.6,230,15,0.86,0,0,2019,1,29,17
"319",6.5,1,230,21,0.22,0,0,2019,1,29,18
"320",-0.5,0.5,270,58,0.07,7,7,2019,1,30,8
"321",1.2,1,230,54,0.49,9,9,2019,1,30,9
"322",2.3,0.6,200,48,0.96,9,9,2019,1,30,10
"323",3.3,0.8,50,45,0.69,9,9,2019,1,30,11
"324",4.6,0.6,270,39,1,5,5,2019,1,30,12
"325",7.6,1.1,250,27,2.15,4,4,2019,1,30,13
"326",9.5,1.3,230,20,2.26,0,0,2019,1,30,14
"327",8.9,1.4,250,23,1.55,7,7,2019,1,30,15
"328",9.3,2.2,200,24,0.72,9,9,2019,1,30,16
"329",8.6,1.1,320,22,0.47,9,9,2019,1,30,17
"330",7.5,1.3,320,27,0.16,9,9,2019,1,30,18
"331",0.4,1.7,20,99,0.05,10,9,2019,1,31,8
"332",0.5,2.9,20,99,0.08,10,9,2019,1,31,9
"333",0.3,1.9,20,99,0.13,10,9,2019,1,31,10
"334",0.3,0,0,99,0.17,10,9,2019,1,31,11
"335",0.1,1,340,99,0.21,10,9,2019,1,31,12
"336",-0.2,0,0,97,0.19,10,9,2019,1,31,13
"337",-1.1,0,0,93,0.28,10,9,2019,1,31,14
"338",0.6,2.1,360,76,0.96,5,3,2019,1,31,15
"339",0.8,2.8,20,72,1.16,3,3,2019,1,31,16
"340",0.5,2.5,20,68,0.93,5,5,2019,1,31,17
"341",-0.4,1.8,360,70,0.19,4,4,2019,1,31,18
"342",-3.6,1.5,50,85,0.07,2,2,2019,2,1,8
"343",-2,0.6,20,77,0.29,7,7,2019,2,1,9
"344",-0.3,0.8,50,68,1.16,7,7,2019,2,1,10
"345",-0.1,0.5,290,76,1.17,9,9,2019,2,1,11
"346",0.8,0.5,50,71,1.86,6,6,2019,2,1,12
"347",1.1,0.8,110,74,0.94,8,8,2019,2,1,13
"348",3,1.1,250,65,1.32,7,7,2019,2,1,14
"349",3.5,2.2,270,49,1.55,6,6,2019,2,1,15
"350",3,2.1,290,47,1.51,5,5,2019,2,1,16
"351",2.9,1.7,340,48,0.74,2,2,2019,2,1,17
"352",1.9,1.9,320,52,0.25,0,0,2019,2,1,18
"353",0.9,0.6,20,57,0.04,0,0,2019,2,1,19
"354",-1.7,0.2,0,84,0.06,8,8,2019,2,2,8
"355",-1.2,0.8,250,85,0.17,8,8,2019,2,2,9
"356",-0.3,0.5,290,81,0.42,8,8,2019,2,2,10
"357",1.3,0.5,50,74,0.9,8,8,2019,2,2,11
"358",5.2,0.8,70,61,1.93,0,0,2019,2,2,12
"359",7.1,1.6,180,53,2.35,0,0,2019,2,2,13
"360",7.9,1.2,180,49,2.34,0,0,2019,2,2,14
"361",9.1,1.3,250,49,1.93,0,0,2019,2,2,15
"362",8.4,1.1,200,45,1.43,2,0,2019,2,2,16
"363",8.1,2.1,250,53,0.49,8,6,2019,2,2,17
"364",7.4,1.2,90,56,0.13,10,4,2019,2,2,18
"365",7,1.5,70,57,0.05,10,3,2019,2,2,19
"366",7.4,0.9,290,99,0.05,10,7,2019,2,3,8
"367",7.9,0,0,99,0.07,10,6,2019,2,3,9
"368",10,1.9,230,99,0.12,10,10,2019,2,3,10
"369",10.4,2.2,250,99,0.09,10,6,2019,2,3,11
"370",10.8,3.8,250,99,0.09,10,6,2019,2,3,12
"371",9.8,2.2,250,99,0.1,10,6,2019,2,3,13
"372",9,2,230,99,0.13,10,6,2019,2,3,14
"373",8.3,3.6,250,99,0.2,10,7,2019,2,3,15
"374",7.9,3.4,250,99,0.15,10,6,2019,2,3,16
"375",7.3,2.9,270,99,0.09,10,6,2019,2,3,17
"376",7.2,2.3,270,98,0.07,10,7,2019,2,3,18
"377",6.7,2.9,250,98,0.05,10,7,2019,2,3,19
"378",0.5,1.3,50,49,0.08,0,0,2019,2,4,8
"379",2.4,4.4,50,31,0.53,0,0,2019,2,4,9
"380",3.5,4.3,50,28,1.25,0,0,2019,2,4,10
"381",4.9,4.3,20,27,1.85,0,0,2019,2,4,11
"382",6,3.5,50,24,2.25,0,0,2019,2,4,12
"383",6.7,4.1,20,21,2.46,0,0,2019,2,4,13
"384",7.8,4.3,20,21,2.39,4,0,2019,2,4,14
"385",7.6,3.1,50,21,2.01,0,0,2019,2,4,15
"386",7.8,4.3,50,22,1.52,0,0,2019,2,4,16
"387",6.3,3.1,50,24,0.75,7,0,2019,2,4,17
"388",5.1,2.2,20,28,0.21,8,0,2019,2,4,18
"389",4.4,2.7,20,32,0.04,7,7,2019,2,4,19
"390",-0.9,0,0,72,0.08,0,0,2019,2,5,8
"391",0.4,0,0,56,0.53,0,0,2019,2,5,9
"392",2.8,0.6,50,48,1.25,0,0,2019,2,5,10
"393",5,0.6,250,39,1.77,0,0,2019,2,5,11
"394",7.9,1,270,30,2.21,0,0,2019,2,5,12
"395",9.9,1,250,30,2.41,0,0,2019,2,5,13
"396",10.8,1.1,230,27,2.39,0,0,2019,2,5,14
"397",12.2,1.2,250,27,2.01,0,0,2019,2,5,15
"398",11.7,0.5,250,27,1.41,3,0,2019,2,5,16
"399",11.2,1.6,250,30,0.67,7,0,2019,2,5,17
"400",9.8,1.5,200,37,0.18,8,0,2019,2,5,18
"401",9.6,1.9,180,38,0.04,9,9,2019,2,5,19
"402",1.6,1.3,250,71,0.08,0,0,2019,2,6,8
"403",3.8,1.5,50,61,0.53,0,0,2019,2,6,9
"404",5.6,1.2,230,52,1.23,0,0,2019,2,6,10
"405",7.9,0.7,110,45,1.64,4,0,2019,2,6,11
"406",11,0.9,250,41,1.76,6,0,2019,2,6,12
"407",12,1.4,230,48,1.32,10,3,2019,2,6,13
"408",13.1,3.2,230,53,1.24,10,2,2019,2,6,14
"409",13.2,2.3,230,52,1.18,9,9,2019,2,6,15
"410",12.8,3.6,250,52,0.66,9,9,2019,2,6,16
"411",11.5,3,250,54,0.41,10,4,2019,2,6,17
"412",10.1,1.4,290,61,0.16,9,9,2019,2,6,18
"413",9,1.3,250,62,0.05,8,8,2019,2,6,19
"414",4.1,2.7,20,88,0.05,10,7,2019,2,7,8
"415",3.5,2.6,20,78,0.16,10,8,2019,2,7,9
"416",3.5,2.5,360,70,0.43,10,9,2019,2,7,10
"417",4.5,2.1,360,56,1.23,8,5,2019,2,7,11
"418",6,3.2,50,49,1.95,5,0,2019,2,7,12
"419",4.5,2.7,320,53,1.62,8,0,2019,2,7,13
"420",4.3,2.4,360,39,1.36,9,0,2019,2,7,14
"421",3.8,3.3,20,33,1.19,8,0,2019,2,7,15
"422",3.4,2.1,20,34,1.26,8,0,2019,2,7,16
"423",2.4,3.3,20,39,0.91,4,0,2019,2,7,17
"424",0.4,1.9,20,44,0.34,2,0,2019,2,7,18
"425",-0.6,2.1,20,48,0.04,0,0,2019,2,7,19
"426",-4,3.5,50,40,0.06,10,10,2019,2,8,8
"427",-3.6,2.5,50,42,0.24,10,10,2019,2,8,9
"428",-2.1,2.1,50,36,0.81,8,2,2019,2,8,10
"429",-0.8,1.4,340,29,1.42,7,2,2019,2,8,11
"430",0.6,1.4,290,24,2.17,7,0,2019,2,8,12
"431",1.3,1.3,340,26,2.41,3,0,2019,2,8,13
"432",3.6,1.1,360,20,2.43,0,0,2019,2,8,14
"433",3.9,1.2,320,19,2.09,0,0,2019,2,8,15
"434",4,1.8,290,17,1.56,0,0,2019,2,8,16
"435",2.5,1.2,290,19,0.78,4,0,2019,2,8,17
"436",1,1.4,320,27,0.19,8,0,2019,2,8,18
"437",0.1,0.8,360,38,0.05,10,5,2019,2,8,19
"438",-1.6,3.3,20,56,0.07,8,8,2019,2,9,8
